date,SSTtreatedInverse,CumRainFallh,CetrifugeFlow,TotDThickFlow,SettlerSludgeLevel,SludgeReactDens,SludgeRecircDens,DQOraw,DQOtreated,DBOraw,DBOtreated,SSTraw,SSTBioReact,SSTcleant_raw,Ntraw,Nttreated,Praw,PrawInverse,NH4raw,NH4treated,DBOrawWaterDens,WaterPwr,SludgePwr,diffIBioReactInverse,diffCumRainFallh,diffSludgeRecircDens,diffDQOraw,diffDBOraw,diffDBOtreated,diffSSTcleant_raw,diffNttreated,diffPraw,diffPtreated,diffTotPwr,LastWeekdiffCumRainFallh,LastWeekdiffrecycle,LastWeekdiffTotDThickFlow,LastWeekdiffSludgeRecircDens,LastWeekdiffDQOraw,LastWeekdiffDBOtreated,LastWeekdiffSSTraw,LastWeekdiffSSTBioReact,LastWeekSSTcleant_raw,LastWeekdiffNtraw,LastWeekdiffNttreated,LastWeekPrawInverse,LastWeekdiffNH4raw,LastWeekdiffSludgePwr,LastWeekdiffSludgeElCons,diffTotDThickFlow,season_Invierno,season_Otoño,season_Primavera,season_Verano,Prediccion
2021-08-04,0.1923076923076923,9.0,1.345222222,283.041,276.0902778,3256,4078,245,10.0,140,4,102.0,4.077222222,101.935069444,31.0,5.2,12.4,0.0806451612903225,32.5,5.0,140,691.8,257.31,-0.0066012308750666,9.0,0.0,0.0,0.0,0.0,-0.2968055559999953,0.0,0.0,0.0,-12.400000000000093,9.0,-1.184027799999981,279.8979,0.0,0.0,0.0,0.0,0.4472916659999995,-0.142916667999998,0.0,0.0,0.0,0.0,36.920000000000016,32.0,32.575500000000005,0,0,0,1,270.3278
2021-08-05,0.1923076923076923,0.6,0.742548611,295.336,282.0763889,3256,4078,245,10.0,140,4,102.0,4.207013889,102.129791667,31.0,5.2,12.4,0.0806451612903225,32.5,5.0,140,636.1,173.15,0.0063360150899362,-8.4,0.0,0.0,0.0,0.0,0.1947222229999852,0.0,0.0,0.0,-139.69999999999993,0.6,-21.104861100000008,290.290166667,0.0,0.0,0.0,0.0,0.4906249999999996,0.0433333339999961,0.0,0.0,0.0,0.0,57.08000000000001,53.0,12.295000000000016,0,0,0,1,285.8689
2021-08-06,0.1923076923076923,0.0,-0.036048611,300.3005,276.1875,3256,4078,245,10.0,140,4,102.0,4.2275,102.020486111,31.0,5.2,12.4,0.0806451612903225,32.5,5.0,140,643.3,108.25,0.0002114140964229,-0.6,0.0,0.0,0.0,0.0,-0.1093055559999811,0.0,0.0,0.0,-59.10000000000002,0.0,-18.7777778,300.3005,0.0,0.0,0.0,0.0,0.4143750000000001,-0.0762499999999875,0.0,0.0,0.0,0.0,-76.69,-82.0,4.964499999999987,0,0,0,1,298.8261
2021-08-07,0.1923076923076923,12.6,-0.036319444,299.7645,277.2777778,3256,4078,245,10.0,140,4,102.0,4.169097222,101.941597222,31.0,5.2,12.4,0.0806451612903225,32.5,5.0,140,637.5,111.19,-0.000956871175654,12.6,0.0,0.0,0.0,0.0,-0.0788888890000123,0.0,0.0,0.0,-16.299999999999955,12.6,-18.1041667,299.7645,0.0,0.0,0.0,0.0,0.2759027780000003,-0.1384722220000043,0.0,0.0,0.0,0.0,-3.629999999999996,-15.0,-0.5360000000000014,0,0,0,1,291.0955
2021-08-08,0.1923076923076923,0.0,-0.037118056,310.403,273.3194444,3256,4078,245,10.0,140,4,102.0,4.14875,101.979652778,31.0,5.2,12.4,0.0806451612903225,32.5,5.0,140,624.7,106.65,0.0021043806850015,-12.6,0.0,0.0,0.0,0.0,0.0380555560000033,0.0,0.0,0.0,-2.400000000000091,-14.4,-16.93055559999999,310.403,0.0,0.0,0.0,0.0,0.2405555559999999,-0.0353472219999986,0.0,0.0,0.0,0.0,-8.459999999999994,-16.0,10.638500000000022,0,0,0,1,317.1816
2021-08-09,0.1923076923076923,0.0,-0.037194444,383.752,267.5555556,3256,4078,245,10.0,140,4,102.0,4.117152778,101.968402778,31.0,5.2,12.4,0.0806451612903225,32.5,5.0,140,654.3,105.01,0.0012425605001025,0.0,0.0,0.0,0.0,0.0,-0.0112499999999897,0.0,0.0,0.0,34.700000000000045,-4.2,-16.8125,298.71003333,0.0,0.0,0.0,0.0,0.2068750000000001,-0.0336805559999788,0.0,0.0,0.0,0.0,-81.61,-82.0,73.34899999999999,0,0,0,1,302.4545
2021-08-10,0.1,0.0,0.467692361,323.0795,267.75,2108,4496,519,22.0,290,15,234.0,4.060694444,233.943541666,82.0,30.0,9.5,0.1052631578947368,86.4,30.0,290,691.0,180.85,0.000290539478968,0.0,418.0,274.0,150.0,11.0,-0.0248611119999679,24.8,-2.9000000000000004,0.5199999999999999,92.79999999999995,0.0,-0.522513900000007,72.614,418.0,274.0,11.0,132.0,-0.0814583339999996,131.711666666,51.0,24.8,0.0246179966044142,53.900000000000006,-81.84,-86.0,-60.672500000000014,0,0,0,1,357.4577
2021-08-11,0.1,0.6,0.476680556,354.3895,264.8819444,2108,4496,519,22.0,290,15,234.0,3.984444444,233.92375,82.0,30.0,9.5,0.1052631578947368,86.4,30.0,290,864.4,186.87,0.0004739913742482,0.6,0.0,0.0,0.0,0.0,-0.0197916660000316,0.0,0.0,0.0,200.20000000000005,-8.4,0.5624999999999858,71.3485,418.0,274.0,11.0,132.0,-0.0927777779999994,131.98868055599996,51.0,24.8,0.0246179966044142,53.900000000000006,-70.44,-68.0,31.31,0,0,0,1,394.4218
2021-08-12,0.1,0.0,0.705041667,428.0436667,251.1458333,2108,4496,519,22.0,290,15,234.0,3.679652778,233.695208334,82.0,30.0,9.5,0.1052631578947368,86.4,30.0,290,818.5,192.54,-0.0014937781371957,-0.6,0.0,0.0,0.0,0.0,-0.2285416659999839,0.0,0.0,0.0,-19.700000000000045,-0.6,20.87569450000001,132.7076667,418.0,274.0,11.0,132.0,-0.5273611109999998,131.56541666700002,51.0,24.8,0.0246179966044142,53.900000000000006,19.389999999999983,20.0,73.65416670000002,0,0,0,1,454.2081
2021-08-13,0.1,0.0,-0.027256944,489.1853833,250.8958333,2108,4496,519,22.0,290,15,234.0,3.583680556,233.904027778,82.0,30.0,9.5,0.1052631578947368,86.4,30.0,290,728.3,123.48,-0.0009671280226491,0.0,0.0,0.0,0.0,0.0,0.2088194439999995,0.0,0.0,0.0,-164.0,0.0,21.368055600000005,188.8848833,418.0,274.0,11.0,132.0,-0.643819444,131.88354166699995,51.0,24.8,0.0246179966044142,53.900000000000006,15.230000000000004,18.0,61.1417166,0,0,0,1,492.9323
2021-08-14,0.1,0.0,-0.026284722,504.6369833,249.3819444,2108,4496,519,22.0,290,15,234.0,3.464652778,233.880972222,82.0,30.0,9.5,0.1052631578947368,86.4,30.0,290,713.7,123.58,0.0006232703568217,0.0,0.0,0.0,0.0,0.0,-0.0230555560000027,0.0,0.0,0.0,-11.799999999999956,-12.6,21.6736111,204.8724833,418.0,274.0,11.0,132.0,-0.7044444440000004,131.93937499999998,51.0,24.8,0.0246179966044142,53.900000000000006,12.39,18.0,15.451599999999983,0,0,0,1,563.105
2021-08-15,0.1,0.0,-0.026368056,664.94485,250.3541667,2108,4496,519,22.0,290,15,234.0,3.450902778,233.98625,82.0,30.0,9.5,0.1052631578947368,86.4,30.0,290,680.9,121.67,0.0019869329175016,0.0,0.0,0.0,0.0,0.0,0.1052777780000155,0.0,0.0,0.0,-29.5,0.0,20.562499999999982,354.54184999999995,418.0,274.0,11.0,132.0,-0.6978472219999996,132.006597222,51.0,24.8,0.0246179966044142,53.900000000000006,15.019999999999996,19.0,160.30786669999998,0,0,0,1,471.3535
2021-08-16,0.1,0.0,0.823069444,490.1828667,250.7430556,2108,4496,519,22.0,290,15,234.0,3.497638889,234.046736111,82.0,30.0,9.5,0.1052631578947368,86.4,30.0,290,752.3,224.28,-0.0015057963496558,0.0,0.0,0.0,0.0,0.0,0.0604861109999887,0.0,0.0,0.0,161.0,0.0,20.93750000000001,106.43086669999995,418.0,274.0,11.0,132.0,-0.6195138890000003,132.078333333,51.0,24.8,0.0246179966044142,53.900000000000006,119.27,118.0,-174.7619833,0,0,0,1,460.5967
2021-08-17,0.1,0.0,0.592666667,367.3411667,250.4444444,2108,4496,519,22.0,290,15,234.0,3.585277778,234.087638889,82.0,30.0,9.5,0.1052631578947368,86.4,30.0,290,752.8,207.01,0.0016438798133535,0.0,0.0,0.0,0.0,0.0,0.040902778000003,0.0,0.0,0.0,-19.299999999999955,0.0,8.548611100000016,44.26166669999998,0.0,0.0,0.0,0.0,-0.4754166660000001,0.1440972229999886,0.0,0.0,0.0,0.0,26.16,27.0,-122.8417,0,0,0,1,440.2716
2021-08-18,0.3125,0.0,0.560319444,473.82245,252.4027778,2904,3764,966,10.0,620,3,92.0,3.620138889,92.034861111,31.0,3.0,4.0,0.25,18.8,1.79,620,708.4,197.23,-0.0011667779987466,0.0,-732.0,447.0,330.0,-12.0,-0.0527777780000064,-27.0,-5.5,-0.84,-55.80000000000007,-0.6,0.7986111000000164,119.43295,-732.0,447.0,-12.0,-142.0,-0.364305555,-141.888888889,-51.0,-27.0,0.1447368421052631,-67.60000000000001,10.359999999999983,10.0,106.48128330000004,0,0,0,1,462.3307
2021-08-19,0.3125,0.0,0.581430556,449.64585,249.5277778,2904,3764,966,10.0,620,3,92.0,3.584444444,91.964305555,31.0,3.0,4.0,0.25,18.8,1.79,620,660.2,198.6,5.033161022037144e-05,0.0,0.0,0.0,0.0,0.0,-0.0705555560000021,0.0,0.0,0.0,-52.39999999999998,0.0,1.3194443999999947,21.60218329999998,-732.0,447.0,-12.0,-142.0,-0.095208334,-141.73090277900002,-51.0,-27.0,0.1447368421052631,-67.60000000000001,6.060000000000002,6.0,-24.176600000000008,0,0,0,1,550.0372
2021-08-20,0.3125,0.0,0.581993056,601.16765,245.1041667,2904,3764,966,10.0,620,3,92.0,3.239236111,91.654791667,31.0,3.0,4.0,0.25,18.8,1.79,620,635.4,198.2,-0.0015151563599362,0.0,0.0,0.0,0.0,0.0,-0.3095138879999979,0.0,0.0,0.0,-40.39999999999998,0.0,-0.2847222999999985,111.98226669999995,-732.0,447.0,-12.0,-142.0,-0.3444444450000001,-142.24923611100002,-51.0,-27.0,0.1447368421052631,-67.60000000000001,74.71999999999998,76.0,151.52179999999998,0,0,0,1,613.7151
2021-08-21,0.3125,0.6,-0.035944444,757.1929333,247.3194444,2904,3764,966,10.0,620,3,92.0,3.332708333,92.093472222,31.0,3.0,4.0,0.25,18.8,1.79,620,581.5,123.5,-0.0001116651735351,0.6,0.0,0.0,0.0,0.0,0.4386805550000048,0.0,0.0,0.0,-85.10000000000002,0.6,-0.493055499999997,252.55595000000005,-732.0,447.0,-12.0,-142.0,-0.1319444450000002,-141.7875,-51.0,-27.0,0.1447368421052631,-67.60000000000001,-0.0799999999999983,2.0,156.02528330000007,0,0,0,1,437.3105
2021-08-22,0.3125,0.0,-0.033604167,525.5313333,244.3263889,2904,3764,966,10.0,620,3,92.0,3.262638889,91.929930556,31.0,3.0,4.0,0.25,18.8,1.79,620,596.8,120.36,0.0017965687849041,-0.6,0.0,0.0,0.0,0.0,-0.1635416660000004,0.0,0.0,0.0,-14.200000000000044,0.0,0.375,-139.41351669999997,-732.0,447.0,-12.0,-142.0,-0.1882638889999999,-142.056319444,-51.0,-27.0,0.1447368421052631,-67.60000000000001,-1.3100000000000025,0.0,-231.6616,0,0,0,1,562.1585
2021-08-23,0.3125,0.6,0.443465278,649.2077833,245.0694444,2904,3764,966,10.0,620,3,92.0,3.260694444,91.998055555,31.0,3.0,4.0,0.25,18.8,1.79,620,627.5,179.21,-0.0009861569142349,0.6,0.0,0.0,0.0,0.0,0.0681249989999912,0.0,0.0,0.0,95.30000000000008,0.6,0.430555499999997,159.02491659999998,-732.0,447.0,-12.0,-142.0,-0.2369444450000002,-142.04868055600002,-51.0,-27.0,0.1447368421052631,-67.60000000000001,-45.06999999999999,-41.0,123.67644999999992,0,0,0,1,387.6082
2021-08-24,0.3125,0.0,0.495361111,339.2187,246.8055556,2904,3764,966,10.0,620,3,92.0,3.238333333,91.977638889,31.0,3.0,4.0,0.25,18.8,1.79,620,578.1,185.25,0.0012340216513105,-0.6,0.0,0.0,0.0,0.0,-0.0204166659999884,0.0,0.0,0.0,-44.10000000000002,0.0,0.6319443999999805,-28.12246669999996,-732.0,447.0,-12.0,-142.0,-0.3469444450000001,-142.11,-51.0,-27.0,0.1447368421052631,-67.60000000000001,-21.75999999999999,-17.0,-309.98908329999995,0,0,0,1,474.8875
2021-08-25,0.3333333333333333,0.0,0.5173125,558.6241667,250.9027778,3242,4216,283,14.0,45,3,188.0,3.2625,188.024166667,29.0,2.6,9.2,0.108695652173913,15.9,1.54,45,579.5,189.17,0.0001888306055954,0.0,452.0,-683.0,-575.0,0.0,0.0465277779999553,-0.3999999999999999,5.199999999999999,0.64,-2.3999999999999773,0.0,-0.1458333000000209,84.80171670000004,452.0,-683.0,0.0,96.0,-0.3576388889999999,95.98930555599998,-2.0,-0.3999999999999999,-0.1413043478260869,-2.9000000000000004,-8.060000000000002,-6.0,219.40546670000003,0,0,0,1,381.4656
2021-08-26,0.3333333333333333,48.6,0.525763889,284.7708667,257.0138889,3242,4216,283,14.0,45,3,188.0,3.252083333,187.989583333,29.0,2.6,9.2,0.108695652173913,15.9,1.54,45,583.9,188.14,-0.0059117962427212,48.6,0.0,0.0,0.0,0.0,-0.0345833339999614,0.0,0.0,0.0,41.19999999999993,48.6,-0.944444400000009,-164.8749833,452.0,-683.0,0.0,96.0,-0.332361111,96.02527777800002,-2.0,-0.3999999999999999,-0.1413043478260869,-2.9000000000000004,-10.460000000000008,-11.0,-273.85330000000005,0,0,0,1,304.1985
2021-08-27,0.3333333333333333,0.6,0.576736111,305.1475667,271.75,3242,4216,283,14.0,45,3,188.0,3.327013889,188.074930556,29.0,2.6,9.2,0.108695652173913,15.9,1.54,45,630.8,195.65,-0.0028084201918508,-48.0,0.0,0.0,0.0,0.0,0.0853472229999852,0.0,0.0,0.0,43.90000000000009,0.6,-2.277777700000016,-296.02008329999995,452.0,-683.0,0.0,96.0,0.0877777779999999,96.420138889,-2.0,-0.3999999999999999,-0.1413043478260869,-2.9000000000000004,-2.549999999999983,-1.0,20.376700000000028,0,0,0,1,318.6391
2021-08-28,0.3333333333333333,0.0,-0.032875,338.0078333,268.8194444,3242,4216,283,14.0,45,3,188.0,3.498263889,188.17125,29.0,2.6,9.2,0.108695652173913,15.9,1.54,45,626.0,120.33,0.0110799178404871,-0.6,0.0,0.0,0.0,0.0,0.0963194439999881,0.0,0.0,0.0,-103.5,-0.6,-3.131944500000003,-419.1851,452.0,-683.0,0.0,96.0,0.1655555560000001,96.07777777799998,-2.0,-0.3999999999999999,-0.1413043478260869,-2.9000000000000004,-3.1700000000000017,-3.0,32.86026659999999,0,0,0,1,343.5008
2021-08-29,0.3333333333333333,0.0,-0.031993056,358.1538167,269.2569444,3242,4216,283,14.0,45,3,188.0,3.612569444,188.114305555,29.0,2.6,9.2,0.108695652173913,15.9,1.54,45,610.5,120.11,0.0011708255586941,0.0,0.0,0.0,0.0,0.0,-0.0569444449999707,0.0,0.0,0.0,-12.100000000000025,0.0,-2.6458332999999925,-167.37751660000004,452.0,-683.0,0.0,96.0,0.3499305549999998,96.184374999,-2.0,-0.3999999999999999,-0.1413043478260869,-2.9000000000000004,-0.25,0.0,20.145983399999977,0,0,0,1,334.8354
2021-08-30,0.3333333333333333,0.0,0.498534722,324.61025,263.8611111,3242,4216,283,14.0,45,3,188.0,3.649375,188.036805556,29.0,2.6,9.2,0.108695652173913,15.9,1.54,45,643.1,188.36,7.032050973452067e-05,0.0,0.0,0.0,0.0,0.0,-0.0774999990000253,0.0,0.0,0.0,91.5,-0.6,-4.631944400000009,-324.59753329999995,452.0,-683.0,0.0,96.0,0.3886805560000002,96.038750001,-2.0,-0.3999999999999999,-0.1413043478260869,-2.9000000000000004,9.150000000000006,8.0,-33.543566699999985,0,0,0,1,367.6876
2021-08-31,0.3333333333333333,0.0,0.533645833,430.8306667,260.9513889,3242,4216,283,14.0,45,3,188.0,3.733958333,188.084583333,29.0,2.6,9.2,0.108695652173913,15.9,1.54,45,565.55,188.56,-0.0003381052728999,0.0,0.0,0.0,0.0,0.0,0.0477777770000216,0.0,0.0,0.0,-119.60000000000002,0.0,-7.888888899999998,91.61196669999998,452.0,-683.0,0.0,96.0,0.495625,96.106944444,-2.0,-0.3999999999999999,-0.1413043478260869,-2.9000000000000004,3.3100000000000023,2.0,106.2204167,0,0,0,1,328.1813
2021-09-01,0.1666666666666666,13.8,0.487888889,267.7997667,271.5486111,3080,3156,332,16.0,120,5,266.0,3.641597222,265.907638889,25.0,2.1,6.9,0.144927536231884,6.28,1.28,120,671.5,180.32,-0.0082913606325344,13.8,-1060.0,49.0,75.0,2.0,-0.1769444439999574,-0.5,-2.299999999999999,-0.5,158.20000000000005,13.8,-9.333333299999993,-290.8244,-1060.0,49.0,2.0,78.0,0.3790972219999999,77.88347222200002,-4.0,-0.5,0.036231884057971,-9.62,-8.849999999999994,-10.0,-163.03089999999997,0,1,0,0,213.2696
2021-09-02,0.1666666666666666,0.0,-0.031861111,211.3893333,268.5972222,3080,3156,332,16.0,120,5,266.0,3.704652778,266.06305555600005,25.0,2.1,6.9,0.144927536231884,6.28,1.28,120,927.9,118.58,0.0061916834212943,-13.8,0.0,0.0,0.0,0.0,0.155416667000054,0.0,0.0,0.0,188.79999999999995,-48.6,-8.020833399999987,-73.3815334,-1060.0,49.0,2.0,78.0,0.4525694449999999,78.07347222300004,-4.0,-0.5,0.036231884057971,-9.62,-69.55999999999999,-65.0,-56.41043340000002,0,1,0,0,227.1611
2021-09-03,0.1666666666666666,0.6,-0.029708333,206.1914833,267.5486111,3080,3156,332,16.0,120,5,266.0,3.715208333,266.010555555,25.0,2.1,6.9,0.144927536231884,6.28,1.28,120,1029.9,119.74,0.0005505163085277,0.6,0.0,0.0,0.0,0.0,-0.0525000010000553,0.0,0.0,0.0,111.5,0.0,-7.9027777999999955,-98.95608340000004,-1060.0,49.0,2.0,78.0,0.3881944440000002,77.935624999,-4.0,-0.5,0.036231884057971,-9.62,-75.91000000000001,-76.0,-5.197850000000017,0,1,0,0,502.1469
2021-09-04,0.1666666666666666,0.0,-0.031395833,664.2157833,268.4097222,3080,3156,332,16.0,120,5,266.0,3.745208333,266.03,25.0,2.1,6.9,0.144927536231884,6.28,1.28,120,1028.1,120.2,0.0005040369534038,-0.6,0.0,0.0,0.0,0.0,0.0194444449999764,0.0,0.0,0.0,0.0,0.0,-7.395833300000007,326.20795,-1060.0,49.0,2.0,78.0,0.2469444439999999,77.85874999999999,-4.0,-0.5,0.036231884057971,-9.62,-0.1299999999999954,-1.0,458.0243,0,1,0,0,450.4531
2021-09-05,0.1666666666666666,0.0,-0.030208333,465.7404333,268.7013889,3080,3156,332,16.0,120,5,266.0,3.758680556,266.013472223,25.0,2.1,6.9,0.144927536231884,6.28,1.28,120,1029.6,118.44,0.0006222519746997,0.0,0.0,0.0,0.0,0.0,-0.0165277769999647,0.0,0.0,0.0,0.0,0.0,-8.527777799999996,107.5866166,-1060.0,49.0,2.0,78.0,0.1461111119999998,77.89916666799999,-4.0,-0.5,0.036231884057971,-9.62,-1.6700000000000017,-2.0,-198.47535,0,1,0,0,473.8872
2021-09-06,0.1666666666666666,0.0,0.4631875,523.4203333,269.8611111,3080,3156,332,16.0,120,5,266.0,3.72625,265.967569444,25.0,2.1,6.9,0.144927536231884,6.28,1.28,120,964.0,186.92,-0.0012708036096206,0.0,0.0,0.0,0.0,0.0,-0.0459027790000163,0.0,0.0,0.0,0.0,0.0,-5.979166699999993,198.81008330000003,-1060.0,49.0,2.0,78.0,0.0768749999999998,77.930763888,-4.0,-0.5,0.036231884057971,-9.62,-1.440000000000026,-6.0,57.67990000000003,0,1,0,0,349.0762
2021-09-07,0.1666666666666666,8.4,-0.037145833,272.29575,271.0902778,3080,3156,332,16.0,120,5,266.0,3.791180556,266.064930556,25.0,2.1,6.9,0.144927536231884,6.28,1.28,120,1028.2,128.12,-0.0025963854162679,8.4,0.0,0.0,0.0,0.0,0.0973611119999873,0.0,0.0,0.0,0.0,8.4,-4.84722219999999,-158.5349167,-1060.0,49.0,2.0,78.0,0.0572222230000001,77.98034722299997,-4.0,-0.5,0.036231884057971,-9.62,-60.44,-66.0,-251.12458330000004,0,1,0,0,254.1495
2021-09-08,0.1666666666666666,14.4,0.501902778,341.2881667,271.6527778,3080,3156,332,16.0,120,5,266.0,4.549097222,266.757916666,25.0,2.1,6.9,0.144927536231884,6.28,1.28,120,958.0,198.78,8.014479266672814e-05,6.0,0.0,0.0,0.0,0.0,0.6929861100000494,0.0,0.0,0.0,0.0,0.5999999999999996,-3.4652777999999955,73.48839999999996,0.0,0.0,0.0,0.0,0.9075000000000002,0.8502777770000307,0.0,0.0,0.0,0.0,18.460000000000008,13.0,68.99241669999998,0,1,0,0,239.7338
2021-09-09,0.1666666666666666,14.4,-0.041201389,298.6063333,274.9444444,3080,3156,332,16.0,120,5,266.0,3.824166667,265.275069445,25.0,2.1,6.9,0.144927536231884,6.28,1.28,120,1028.4,129.71,-0.0007810384374855,0.0,0.0,0.0,0.0,0.0,-1.4828472210000427,0.0,0.0,0.0,0.0,14.4,-4.104166599999999,87.21700000000001,0.0,0.0,0.0,0.0,0.1195138890000002,-0.7879861110000661,0.0,0.0,0.0,0.0,11.13000000000001,0.0,-42.68183339999996,0,1,0,0,311.4491
2021-09-10,0.1666666666666666,14.4,0.507930556,314.5366667,276.4236111,3080,3156,332,16.0,120,5,266.0,3.800555556,265.976388889,25.0,2.1,6.9,0.144927536231884,6.28,1.28,120,958.6,197.18,0.0007308738479335,0.0,0.0,0.0,0.0,0.0,0.7013194440000348,0.0,0.0,0.0,0.0,13.8,-2.9513888999999978,108.34518340000002,0.0,0.0,0.0,0.0,0.0853472229999998,-0.0341666659999759,0.0,0.0,0.0,0.0,77.44000000000001,72.0,15.930333399999997,0,1,0,0,285.3679
2021-09-11,0.1666666666666666,14.4,-0.045034722,395.6928,277.1180556,3080,3156,332,16.0,120,5,266.0,3.767361111,265.966805555,25.0,2.1,6.9,0.144927536231884,6.28,1.28,120,1028.3,128.74,-0.0005696503099067,0.0,0.0,0.0,0.0,0.0,-0.0095833340000126,0.0,0.0,0.0,0.0,14.4,-1.9236111000000025,-268.5229833,0.0,0.0,0.0,0.0,0.0221527780000001,-0.063194444999965,0.0,0.0,0.0,0.0,8.540000000000006,1.0,81.15613329999996,0,1,0,0,271.6324
2021-09-12,0.1666666666666666,14.4,-0.041298611,205.5385,277.6736111,3080,3156,332,16.0,120,5,266.0,3.780416667,266.013055556,25.0,2.1,6.9,0.144927536231884,6.28,1.28,120,1028.4,128.52,0.0004825134831519,0.0,0.0,0.0,0.0,0.0,0.0462500009999757,0.0,0.0,0.0,0.0,14.4,-0.5625,-260.2019333,0.0,0.0,0.0,0.0,0.021736111,-0.0004166670000245,0.0,0.0,0.0,0.0,10.080000000000013,1.0,-190.1543,0,1,0,0,242.4061
2021-09-13,0.1666666666666666,7.2,0.331618056,171.6358333,275.0208333,3080,3156,332,16.0,120,5,266.0,3.785902778,266.005486111,25.0,2.1,6.9,0.144927536231884,6.28,1.28,120,981.4,178.1,-0.0020277136531868,-7.2,0.0,0.0,0.0,0.0,-0.0075694450000014,0.0,0.0,0.0,0.0,7.2,-2.243055500000011,-351.78450000000004,0.0,0.0,0.0,0.0,0.0596527780000002,0.0379166669999904,0.0,0.0,0.0,0.0,-8.819999999999993,-12.0,-33.9026667,0,1,0,0,239.5638
2021-09-14,0.1666666666666666,0.0,0.214263889,255.3658333,275.9652778,3080,3156,332,16.0,120,5,266.0,3.771736111,265.985833333,25.0,2.1,6.9,0.144927536231884,6.28,1.28,120,992.7,166.36,-0.0040840141329807,-7.2,0.0,0.0,0.0,0.0,-0.0196527779999655,0.0,0.0,0.0,0.0,-8.4,-1.6736111000000022,-16.929916700000007,0.0,0.0,0.0,0.0,-0.0194444449999999,-0.0790972229999624,0.0,0.0,0.0,0.0,38.24000000000001,35.0,83.72999999999999,0,1,0,0,346.2486
2021-09-15,0.1666666666666666,0.0,-0.040833333,458.9710167,274.0347222,3080,3156,332,16.0,120,5,266.0,3.810138889,266.038402778,25.0,2.1,6.9,0.144927536231884,6.28,1.28,120,1029.5,128.33,0.0085202456348033,0.0,0.0,0.0,0.0,0.0,0.0525694449999605,0.0,0.0,0.0,0.0,-14.4,-1.7847222000000045,117.68285000000004,0.0,0.0,0.0,0.0,-0.7389583330000002,-0.7195138880000513,0.0,0.0,0.0,0.0,-70.44999999999999,-72.0,203.6051834,0,1,0,0,313.4464
2021-09-16,0.1666666666666666,0.0,0.503798611,294.5255,272.0347222,3080,3156,332,16.0,120,5,266.0,3.797152778,265.987013889,25.0,2.1,6.9,0.144927536231884,6.28,1.28,120,960.1,196.77,0.0002569208001247,0.0,0.0,0.0,0.0,0.0,-0.051388888999952,0.0,0.0,0.0,0.0,-14.4,-1.9166667000000075,-4.080833299999995,0.0,0.0,0.0,0.0,-0.027013889,0.7119444440000393,0.0,0.0,0.0,0.0,67.06,69.0,-164.44551669999998,0,1,0,0,288.9822
2021-09-17,0.1666666666666666,16.8,-0.038166667,219.2118333,276.6180556,3080,3156,332,16.0,120,5,266.0,3.799583333,266.002430555,25.0,2.1,6.9,0.144927536231884,6.28,1.28,120,1028.7,132.26,-0.009201857481316,16.8,0.0,0.0,0.0,0.0,0.0154166659999646,0.0,0.0,0.0,0.0,2.4000000000000004,-1.8819443999999947,-95.32483340000002,0.0,0.0,0.0,0.0,-0.0009722229999997,0.0260416659999691,0.0,0.0,0.0,0.0,-64.92000000000002,-71.0,-75.31366670000003,0,1,0,0,252.4207
2021-09-18,0.1666666666666666,0.6,-0.039090278,252.4147833,279.7708333,3080,3156,332,16.0,120,5,266.0,3.914236111,266.114652778,25.0,2.1,6.9,0.144927536231884,6.28,1.28,120,1028.4,128.07,0.0008434161633904,-16.2,0.0,0.0,0.0,0.0,0.1122222230000034,0.0,0.0,0.0,0.0,-13.8,-2.083333400000001,-143.27801669999997,0.0,0.0,0.0,0.0,0.1468750000000001,0.1478472229999852,0.0,0.0,0.0,0.0,-0.6700000000000159,1.0,33.202950000000016,0,1,0,0,265.875
2021-09-19,0.1666666666666666,0.0,-0.049,205.4796667,276.6805556,3080,3156,332,16.0,120,5,266.0,4.040555556,266.12631944500004,25.0,2.1,6.9,0.144927536231884,6.28,1.28,120,1028.5,127.27,0.0089320393428272,-0.6,0.0,0.0,0.0,0.0,0.0116666670000427,0.0,0.0,0.0,0.0,-14.4,-3.3194443999999947,-0.0588333000000034,0.0,0.0,0.0,0.0,0.2601388890000002,0.1132638890000521,0.0,0.0,0.0,0.0,-1.2500000000000142,-1.0,-46.935116600000015,0,1,0,0,302.075
2021-09-20,0.1666666666666666,0.0,0.293666667,320.1863667,270.5902778,3080,3156,332,16.0,120,5,266.0,4.055486111,266.014930555,25.0,2.1,6.9,0.144927536231884,6.28,1.28,120,982.6,175.41,0.0056857785164915,0.0,0.0,0.0,0.0,0.0,-0.1113888900000574,0.0,0.0,0.0,0.0,-7.2,-2.2222221999999903,148.5505334,0.0,0.0,0.0,0.0,0.2695833329999995,0.0094444439999961,0.0,0.0,0.0,0.0,-2.6899999999999977,-2.0,114.7067,0,1,0,0,346.1725
